NIC;Estrato;Personas;Ingresos;Gastos;Cartera;QSAT;ProbPago;Consumo
2980933;1;3;15605260.88;14850910.1;1;57;0.444;1310856
2968178;3;5;6047283;5342033.19;1;65;0.838;542230
1619983;1;6;2771851.02;2305857.03;0;72;0.952;287296
2857991;1;5;5637836.82;4761747.46;0;37;0.984;548990
1246238;3;3;10341749.16;9075906.78;1;91;0.531;968616
2805714;1;6;7854540.48;7174494.46;0;55;0.436;658658
2514331;2;3;2786355;2347322.51;1;88;0.859;418034
1650786;1;2;3382228.75;3031438.8;0;41;0.493;533610
1738364;2;2;3916873.84;3345638.88;0;65;0.542;346947
2752685;2;5;16581651.75;15332471.52;0;52;0.656;1203514
2087323;4;5;8126680.17;7331464.2;1;80;0.314;800667
2084788;2;5;8032560.83;6824557.6;1;53;0.299;931456
1255678;3;4;8461869.66;7335968.15;0;74;0.269;796763
2734637;1;6;10728166.32;9515482.98;1;77;0.424;866779
2918295;1;3;12206008.96;11048165.1;1;58;0.616;1052441
2668339;2;6;6633201.82;5962411.14;1;47;0.205;681580
2872452;3;5;2802647;2330115;1;44;0.116;314364
2401706;1;6;10541614.96;9128187.28;0;47;0.841;879348
2627418;1;3;15426067.93;14146165.8;0;55;0.43;1403460
2645352;3;3;6137923.66;5451915.82;1;50;0.82;564055
2315601;4;4;7750212.16;7090151.32;1;45;0.335;676172
1771043;2;3;2672302.47;2499252.18;1;63;0.977;277608
1642620;3;2;13095617.7;12073702.74;1;72;0.971;1078633
1917678;4;5;1355839.84;1241287.84;0;51;0.549;228042
2096626;1;2;5613802.2;4531516.34;0;62;0.278;614713
1916909;3;4;8070858.34;7205457.42;1;43;0.787;814258
1717161;1;6;8115811.47;6970296.8;0;66;0.158;674421
2261127;2;6;4049593.8;3605462.76;1;35;0.859;367290
1844148;4;2;2774801.71;2277542.5;0;78;0.419;413424
1460751;3;5;12577356.66;10397940.72;1;76;0.245;1006776
2509652;2;2;7896998.41;7058180.51;0;68;0.523;725650
1870396;2;6;6257160.69;5458807.95;1;47;0.867;545307
2071332;4;3;3964805.28;3445125;0;85;0.625;415935
2366905;2;5;2225058.75;1847322.32;0;80;0.191;362976
2471515;3;2;2724671.81;2271841.2;0;63;0.773;328143
1726741;4;2;2703790.05;2380287.3;1;80;0.364;501878
1465395;4;5;4267178.4;3688156.3;1;63;0.229;736329
2642533;1;3;5653451.38;4789216.38;1;46;0.803;444990
2474082;4;4;5249052.12;4605100.32;1;90;0.219;428289
1318785;2;2;1391415.17;1251840.51;1;70;0.751;251712
1646477;4;5;5171509.36;4924768.03;0;66;0.445;648231
2472855;2;6;4180828.08;3690730.56;1;60;0.536;418545
1814652;4;3;10040950.5;9174170.85;0;51;0.95;932950
2666448;2;6;7718261.58;7185508.42;1;69;0.793;895815
2992033;4;4;5463306.96;4926475.05;1;62;0.481;572760
1909112;4;2;2726718.28;2252565.9;0;40;0.879;465314
1707186;1;4;6387537.32;5538099.16;0;46;0.278;501424
1627105;2;5;13912657.15;11513343.81;0;55;0.221;1143450
2746809;1;3;7957624.95;6951431.1;0;54;0.718;657216
2966710;2;6;1496298.64;1247179.7;1;71;0.729;262912
1859639;1;2;5436164.45;4564578.54;0;72;0.865;456686
2852742;4;6;6092551.09;5445435.24;0;44;0.221;607802
1829996;3;3;5180779.12;4676537.25;0;77;0.806;576016
2413627;3;2;3412610.92;2894464.56;1;69;0.825;564970
2958120;4;6;2033020.99;1732421.9;0;57;0.723;328274
2145372;2;2;6976464.16;5663599.2;0;83;0.619;727535
1312101;3;2;3895830;3487533.39;0;90;0.637;736912
2130607;4;3;10939176.15;9741646.92;1;53;0.878;966450
2295761;2;3;15422801.45;14819120.25;0;65;0.839;1376512
2237280;3;4;10110062.34;9124034.4;0;47;0.328;830271
2303035;1;3;8151638.96;7284249.7;1;73;0.967;818688
2745783;3;6;16089461.1;14109918.72;1;79;0.194;1337865
1898221;3;2;2641155.66;2459374.06;0;69;0.153;464132
1911408;2;6;11370775;10566615.83;0;62;0.571;1066142
2429030;3;6;2894082.08;2473259.69;1;51;0.415;502602
1349560;3;3;2920579.65;2416969.05;1;51;0.547;412726
1522405;4;6;2206977.75;1916108.9;0;59;0.81;384560
2429262;4;6;2224387.09;1869066.24;1;69;0.829;330876
1846762;1;2;2699341.45;2407142.76;0;72;0.652;341189
2033809;4;6;1458423;1223771.4;0;79;0.176;232254
2826068;4;4;10925878.06;9512247.39;0;76;0.299;883476
1731971;3;6;2806332.9;2504695;0;67;0.897;303376
1484189;3;4;4062828.14;3587840.83;0;67;0.331;470421
2405422;4;6;4331398.6;3486985.26;1;47;0.755;460980
1418183;2;5;4052880.75;3370394.34;1;72;0.205;402976
2066480;4;2;7908663.08;7294365.35;0;61;0.476;711850
2328711;3;2;13388199.04;11573613.76;1;40;0.671;1087900
1245369;1;6;8194855.2;7517628.5;1;61;0.312;824216
1794300;2;6;12465932.97;10925816.45;0;83;0.653;1005940
2673486;4;3;2884213.5;2538811.28;1;82;0.428;339930
1994757;2;5;2650216.7;2361991.59;1;79;0.216;284884
2880664;1;2;2864094.04;2304092.5;1;72;0.781;418968
2998712;3;4;3564236.03;2882322.18;1;62;0.159;566123
2328250;1;3;6333902.75;5601910.53;0;69;0.39;574992
2663070;2;2;2274947.64;1965225.6;0;90;0.243;315248
2715053;2;3;5966406.4;5431944.21;1;74;0.868;588060
2154289;1;4;8271504.12;7015220.64;0;65;0.969;653697
2687857;3;5;7995336.8;7277493;1;73;0.3;720588
2227815;1;2;7692713.96;6855053.68;0;53;0.426;700416
2772426;3;4;5220932.79;4612390;1;43;0.481;606320
2980940;1;2;5997443.13;5181159.2;0;71;0.135;547722
2208530;2;6;4238247.7;3414009.32;0;54;0.101;344850
1846302;3;4;6018371.8;5358594.56;1;46;0.379;608872
2988200;4;5;3257318.12;2872865.7;1;66;0.305;505626
2087021;2;2;8166848.95;6940810.26;0;68;0.972;651456
2979610;4;5;2721284.69;2458137.5;0;58;0.517;451440
2231882;2;5;16055045.55;14065683.12;0;55;0.105;1240771
1250764;3;5;2864455.9;2367652.43;1;55;0.917;301590
2152313;1;3;12397171.56;10340241.84;1;87;0.458;1088700
1765066;1;2;5786054.8;5463692.04;1;68;0.958;525987
1533079;4;2;2131616.26;1946003.64;1;62;0.342;340685
1724399;1;6;3535080.64;2975623.48;0;60;0.226;588149
2333238;3;4;3999003.33;3636899.42;0;78;0.548;389070
1646211;4;5;8410795.36;7260539.6;0;47;0.357;783552
2136558;3;3;13351431.38;12515395.38;1;81;0.367;999810
1340038;2;6;2103737.06;1785915.4;0;71;0.396;323575
1619423;1;2;1561088.88;1340001.34;0;58;0.278;249337
1892917;2;4;11531980.71;11340838.87;0;74;0.737;1197955
2224047;4;2;5531129.01;4776428.36;1;77;0.267;618000
1966118;2;4;8296488.85;6876795;0;53;0.647;949248
1732111;3;4;3985715.6;3654892.56;0;81;0.696;496834
1965725;1;4;6905646.33;5917038.2;1;58;0.285;686940
1987885;3;4;1496034.06;1236420.88;1;55;0.522;236460
1859943;1;4;5218486.9;4512586.26;0;81;0.579;612128
2142906;2;4;2767654.84;2466195.93;1;50;0.822;403749
1792757;3;2;5490958.11;4607249.64;1;64;0.412;490314
2452019;2;3;2676761.28;2369718.06;1;44;0.757;466495
1829526;2;5;10622532.72;9378960.48;0;44;0.968;916244
1838429;1;5;10486441.2;9089113.8;1;48;0.335;951615
2973211;4;6;6347925;5248962.48;0;50;0.713;519816
1746055;4;2;1494198;1308732.1;0;59;0.415;231296
2517317;3;5;10199964.4;9013035.35;1;73;0.261;824720
2076630;4;4;5919392.57;5610902.04;0;81;0.871;510705
1348518;1;5;15757279.08;14171517.78;1;77;0.408;1342440
2484336;1;3;16529870.77;15150448.46;1;60;0.282;1219368
1936089;4;5;8015080.14;7307273.96;1;55;0.432;712792
1421665;3;6;3359139.18;3145435.65;1;84;0.98;571212
2201621;4;6;1531277.44;1251807.48;1;80;0.185;222585
2368180;1;2;13566700.07;12511371.6;1;51;0.759;991509
2429396;4;4;10616695.53;9993764.4;0;91;0.462;868668
1899610;4;6;3273289.32;3086726.72;1;54;0.219;550464
2315922;4;6;8030558.9;7018485;1;49;0.538;813312
2233664;3;6;3316204.65;3106898.55;1;73;0.394;584988
2189835;2;3;4151402.97;3466441.08;0;66;0.387;372900
2871042;1;4;11790787.59;11004859.76;1;52;0.632;1023707
2632098;4;6;2807194.91;2482157.7;1;67;0.766;304020
1249425;3;3;10862543.9;9115866.76;0;89;0.172;782040
1483249;2;5;12998195.8;11584717.2;0;63;0.792;1149792
2633760;2;2;10273132.8;9870272.25;1;53;0.135;891892
2054232;2;2;12056155.6;10949733.9;0;66;0.743;1143545
1883704;4;6;8405185.9;6805716.54;1;77;0.282;760496
2496569;1;5;1555026.52;1334491.84;0;50;0.369;225750
2574183;3;4;7841972.6;7190935.2;0;56;0.255;792456
1519745;4;6;2776455.72;2307984.91;1;49;0.64;489501
2445030;4;4;3592115.8;3031634.48;1;56;0.284;557583
1798841;3;2;8474285.3;7206104.84;1;43;0.734;763520
1671043;4;3;5458832.94;4706503.9;0;79;0.46;491596
2390284;1;3;5667171.22;4822284.74;1;44;0.818;407940
2273351;2;6;4063824;3606295.29;0;68;0.396;614714
1289071;1;4;15798462;14563622.19;0;76;0.642;1376340
2282443;4;2;7649024.94;7306789.6;0;43;0.129;611391
1814870;1;4;2816877.28;2438215.92;0;81;0.47;312040
2974767;1;3;3985646.64;3345918.56;1;49;0.175;396324
1472536;3;3;3465953.78;3097876.9;0;63;0.95;543537
1667615;3;6;1470550.1;1319860.08;0;62;0.326;229273
1768258;4;2;15212358.53;15166920.6;1;71;0.298;1350350
1577177;3;2;8510819.22;7222750.01;1;52;0.551;815140
1637777;3;4;8415223.11;7392426.49;1;74;0.428;847620
1529605;2;5;8186833.2;7133244.93;0;39;0.17;734400
1482696;1;6;3620461.78;3074675.44;0;61;0.477;600002
2167416;1;4;13493290.8;12054278.04;0;40;0.105;1031642
1868101;3;4;4005661.95;3368582.9;1;49;0.78;371799
1346429;4;2;15624360.19;14199433.92;1;61;0.652;1421667
2525376;1;5;11831687.5;11237569.24;1;57;0.854;1164526
2309680;3;5;10079211.6;9058753.76;1;59;0.677;910718
2459330;3;2;8028947.61;7374048.2;0;83;0.96;581022
1516969;2;6;3923762.78;3695130.8;0;54;0.595;386904
2767782;4;5;16013650.68;14489169.66;0;74;0.676;1405720
2592562;2;4;8395262.4;6760623.84;0;63;0.168;808346
1573532;1;5;2112408;1799192.86;0;68;0.636;376960
1827614;4;6;4199197.86;3703359.22;1;67;0.598;604890
2965249;2;4;2764895.04;2364038.37;0;58;0.679;437265
2149306;2;5;2034130.5;1920726.56;0;59;0.659;358172
2817162;4;6;7985216.4;6780453.68;0;83;0.21;970522
2618235;2;3;6868197;5751519.75;0;53;0.791;711040
1848408;4;5;2723483.62;2308313.8;0;57;0.618;411730
1793306;4;6;16805094.24;14061676.48;1;51;0.889;1178502
2651044;2;5;10506617.42;9169320.16;0;84;0.227;963680
2434032;2;4;3607105.32;2903537.56;0;47;0.457;505325
1791354;2;2;1479657.91;1266008.32;0;45;0.605;217948
1509783;4;3;2627024.55;2424556.32;0;70;0.338;289408
2942412;3;2;5342969.61;4785369.47;0;79;0.786;522725
2342612;2;3;7929965.61;7377377.52;0;59;0.58;711207
1585308;3;4;15799727.58;15099501.89;0;47;0.313;1211417
1810951;2;5;5593946.35;4545095.18;0;61;0.593;436847
1921140;4;3;5292387.3;4754058.47;1;54;0.476;447272
2216794;4;2;12822951.24;12420181.62;0;49;0.884;1053064
2909138;1;4;6497160.15;5728588.38;0;49;0.76;816610
2928499;1;2;5700310.13;4580330.1;0;63;0.988;419048
2493154;4;4;2782684.85;2446020;0;64;0.83;303249
1440321;2;3;5218928.88;4930199.04;1;56;0.777;565081
1921483;3;6;16129462.3;14040944.61;1;53;0.692;1241900
2049660;2;5;12997865.66;11941859.15;1;84;0.392;1094096
2507001;3;4;10061732.82;8624266.56;1;55;0.59;885781
1819648;4;4;8113004.15;6893574.4;0;67;0.552;947542
1616885;4;6;7961096.88;7372452.56;1;63;0.343;590848
2628639;2;3;12412181.36;11195244.9;1;47;0.127;1098942
1381169;3;3;12147448.91;10396637.04;1;68;0.333;1116250
2557118;4;5;6905147.2;5843264.4;0;58;0.72;753708
2612082;4;5;6775877.36;5671060.12;1;78;0.129;805679
2356194;1;6;8357244;6993142.24;0;59;0.648;675598
2456813;4;2;13673578.72;11717317.92;1;48;0.365;959244
2088014;1;5;4079535.84;3613357.5;0;59;0.889;387932
1841617;3;2;8129011.32;6925699.88;0;87;0.375;658368
2366340;2;5;1485564.98;1350466.4;1;66;0.904;249060
1417608;4;5;3263683.29;2913389.3;0;67;0.489;555170
1266104;1;4;15386791.09;14315344.96;0;39;0.887;1220496
1990488;3;5;13931872.7;12086046;1;71;0.134;1161120
2381489;1;6;8228310.36;7260922.92;0;83;0.491;708400
2053668;4;6;7995111.15;7160409.52;0;74;0.368;707840
2069513;2;2;6106120.56;5070058.2;0;41;0.149;577185
2917068;4;4;5690728.14;4795718.4;1;55;0.653;602434
2228334;1;6;13284977.27;11907095.91;1;48;0.232;1161776
2919161;1;6;2838354.3;2540721.36;1;61;0.848;343899
1843852;2;6;16801914.12;14210895.1;1;66;0.522;1292720
2187968;1;6;4328485.59;3494700.88;1;48;0.269;436552
2074439;2;2;2764539.9;2418527.67;1;69;0.545;501956
2184715;3;3;3879235.36;3518797.6;0;56;0.105;368202
1839284;2;3;1559220.95;1283098.88;1;75;0.822;221958
1343449;3;2;2827488.09;2559123.66;1;55;0.615;496306
2008224;1;2;4055312.94;3731495.73;0;54;0.363;698464
2096102;4;4;8285191.02;6980650.04;0;51;0.29;805096
2151723;3;5;4230200.16;3733530;0;67;0.668;405144
2507425;3;2;2871622.95;2412515.69;0;54;0.469;418428
1908932;4;5;4079417.75;3470404.49;1;78;0.397;613899
2034511;2;6;5444091.77;4530280.53;1;58;0.274;549540
1327613;4;3;2041722.9;1868507.16;1;81;0.765;322838
2390372;2;5;5626789.79;4580046.24;0;66;0.775;606711
1930258;3;3;5316798.96;4717744.04;0;51;0.172;643750
2476340;1;2;3969495.45;3520161.24;1;64;0.306;402210
1922368;3;3;2839615.83;2498702.49;0;47;0.328;314999
2947056;4;2;4126301.69;3582175.66;0;65;0.844;411864
2214637;1;5;9863033.68;8946878.5;1;76;0.846;971062
2870930;3;2;5482651.86;4580212.8;0;63;0.331;620564
2990499;1;3;8441688;6818444.19;0;69;0.612;682880
2813717;2;5;2192073.93;1843322.67;1;73;0.951;384377
1773074;4;5;9765525.56;9117103.6;1;47;0.178;813939
1278280;1;3;11756963.84;10477876.5;1;74;0.645;1138800
2950486;2;4;8451800.74;7477125.45;0;83;0.955;858686
2027503;4;3;5811593.06;5186503.98;1;79;0.416;587820
2246353;3;4;1500302.7;1222025.64;1;47;0.78;225472
1369672;4;4;4048118.9;3437729.46;0;60;0.141;410548
2171573;2;6;10367706.3;9934432.68;0;76;0.823;832284
1242899;2;3;7862141.88;7166581.5;0;50;0.9;730002
2432501;4;5;6198754.92;5372187.02;1;75;0.502;548050
1268479;3;4;3238368.24;2822835.51;1;79;0.381;593157
1816022;2;5;2903031.01;2516605;0;67;0.728;492624
2447237;4;2;10806215.8;9149321.48;1;72;0.579;810768
2486728;2;6;11119221.96;9667526.04;0;69;0.345;817626
2362915;4;5;10356278.4;9716184.95;0;54;0.615;960386
1538358;1;6;2798359.06;2437507.68;0;67;0.956;452275
1450462;3;2;5260407.39;4601185.55;0;58;0.206;409728
2062656;3;2;5169601.44;4525662;0;48;0.207;417008
2112919;2;6;4017371.04;3506557.5;0;49;0.356;358142
2631232;3;3;7888159.5;7060980.15;1;83;0.762;733248
1679891;3;6;5216370.09;5005048.44;1;83;0.578;405467
2262632;3;2;8341841.4;7357275.16;0;48;0.266;754754
2700081;2;6;1492583.66;1188407.04;0;71;0.595;262444
1535641;4;3;3886185.6;3586496.49;1;92;0.816;409731
1496358;3;2;2784496.2;2377086.94;0;71;0.119;483172
1899214;1;2;4205377.82;3545069.9;0;40;0.631;418817
2552948;3;5;13805146.08;12020209.26;0;56;0.112;1134000
1602916;1;4;16352797.5;14602622.32;1;88;0.321;1185450
2822304;3;6;8424622.8;7249273.22;0;68;0.84;929788
1719640;1;4;3940796.78;3742038.3;0;85;0.613;419610
1248974;2;4;12882825;12604902.75;0;68;0.954;1153174
2846353;4;4;7743960.25;6890918.13;1;69;0.438;687168
1500564;4;3;4085393.76;3661155;1;68;0.18;498095
1873876;4;6;5692122.37;4931126.28;1;51;0.147;584913
1555603;3;5;11166981.08;9977327.95;0;44;0.754;940401
1418528;4;5;3431597.92;2966656.47;1;70;0.751;555504
1821097;3;3;5551590.99;4920356.92;1;73;0.243;597528
2151935;1;3;10390779.85;8661364.94;0;43;0.937;933768
1501039;3;6;6282398.76;5269855.11;0;60;0.375;568420
2218952;1;4;5320597.72;4539363.74;1;63;0.976;393044
1469889;3;6;1481471.4;1268456.91;1;62;0.747;249337
2147603;4;4;4099717.61;3526830.72;1;61;0.431;736098
2637363;2;6;4293745.47;3496118.9;1;75;0.518;365190
1739866;2;4;13855168.04;12415593.12;0;55;0.483;1142505
2644740;1;3;7907098.4;6973645.3;0;58;0.612;648576
2541474;2;6;2779050.45;2531087.14;0;79;0.312;315444
2522892;3;2;10507969.56;9355600.65;1;69;0.49;917501
1458552;2;3;10181523.66;9274313.76;0;74;0.665;962660
1905352;1;6;11083092.72;9369835.4;0;37;0.799;793626
2135341;2;2;5256251.5;4639860.42;1;75;0.287;531993
1595404;1;6;10552602;9767258.3;1;74;0.733;876248
2122094;1;2;7886922.54;6829105.36;1;43;0.586;801515
2959441;1;6;8019391.84;7126299.84;1;62;0.861;837675
1536094;1;3;5573405.38;4736572.62;0;44;0.88;485296
1597888;3;2;8165480.4;7149140.32;0;64;0.535;587202
1528101;3;6;2942107.32;2407028.4;0;65;0.414;300473
2381284;1;4;3955785.25;3549590.73;1;56;0.154;699017
1630951;4;5;6819394.56;6093860.58;0;58;0.419;658692
1535400;3;5;8123370.38;7188510.14;0;61;0.466;685400
2165193;4;6;1468548.17;1322904.15;1;51;0.673;232260
1609920;2;3;10246671.81;9745792.68;0;67;0.814;863735
1916161;1;2;4228309.8;3489012.16;1;66;0.723;423654
2505943;2;5;8083098.96;7342149.12;0;79;0.232;699200
1391485;1;5;10331786.68;8643356.4;0;76;0.747;942075
2888712;4;3;7633172.16;6953714.71;0;79;0.756;846090
1631921;3;4;2871394.24;2357066.66;1;84;0.596;331347
2779975;2;2;4198196.36;3712374;0;58;0.497;471207
1443377;4;6;13635388.95;11456976.78;0;53;0.691;1017497
2478633;4;4;4145653.44;3663821.25;0;67;0.419;374030
2501613;3;2;7908025.45;7032011.49;0;53;0.994;672192
1946674;3;2;3425932.29;3132300.15;1;43;0.428;604176
1314026;4;3;8321350.48;6971265.56;1;91;0.238;639360
1375424;2;3;16177873.92;13942273.5;0;48;0.433;1206960
2322775;1;2;2897384.6;2395224.37;1;76;0.866;413674
1364561;3;6;8120303.45;6770876.14;0;77;0.39;703150
1933372;4;5;2900910.96;2310699.6;0;77;0.802;276210
2830501;4;2;6770185.5;5651304.93;1;79;0.327;788961
1928496;2;4;5596987.41;4977920.48;1;65;0.574;641284
2486800;2;5;7683940.44;7138014.4;0;81;0.772;967187
2960947;3;6;5308978.12;4716504.52;0;66;0.274;445380
1360281;4;6;2684333.08;2399461.74;1;53;0.556;329211
1636272;3;2;11734455.06;10697613.7;0;67;0.919;1000032
1973543;1;4;2215147.5;1923207.36;1;82;0.191;359936
2428442;2;4;15911019.52;14265307.6;1;55;0.317;1171620
2890245;3;3;13340304.7;11792344.38;0;76;0.741;1056160
2657654;2;5;2957878.14;2391120.44;0;84;0.274;496306
1422493;1;6;2673504.3;2528315.47;1;84;0.561;322800
2212223;2;3;12685598.7;12106243.8;0;77;0.895;1168672
2312043;2;2;10540211.82;8573984.64;1;71;0.998;916708
1662491;2;5;10177808.55;10046683.26;1;39;0.723;920049
2677940;4;3;10357521.79;8540471.24;0;85;0.498;849580
2644355;2;2;16474700.3;14114606.94;0;67;0.175;1262196
2901103;4;2;15374656.56;14273023.08;1;62;0.34;1233960
2650444;3;3;16442337.1;14984475.22;0;40;0.721;1372864
2465869;4;4;11069303.29;9687124.12;1;54;0.329;970788
1786726;1;3;2659413.1;2502219;0;73;0.658;492624
2405104;3;6;7937887.96;7126828.08;0;57;0.757;963135
1836166;2;4;1416117;1203183;1;41;0.414;220248
1959509;2;2;8211439.9;6914007.9;1;63;0.787;934520
1552252;2;2;11699602.32;11197286.1;0;76;0.752;1068574
1604365;4;4;2062880.54;1857899.55;0;75;0.709;371488
1450915;2;5;8028963;7304406.24;1;77;0.964;935104
1462528;1;6;1489856.16;1222598.58;1;59;0.782;223421
1798426;3;5;6151353.6;5196722.52;1;56;0.229;607014
2428863;1;6;1547625.8;1347403.68;1;71;0.874;249060
2611130;1;6;10100731.32;8905270.41;0;63;0.855;951984
2725837;1;2;4256405.15;3585040.58;0;63;0.224;399516
1530432;2;2;9859834.23;8989867.04;1;51;0.675;938508
2376070;3;5;2706377.1;2467238.54;1;48;0.592;415276
1428712;1;5;6943636.44;6128886.13;0;61;0.743;785866
2291941;4;2;11529132.8;10858898.6;0;89;0.941;1084707
1987189;4;6;5138501;4732837.38;0;44;0.566;396148
2261490;3;6;8304039.76;7478533.92;1;75;0.957;813020
1858620;2;5;8240309.6;6920804.94;1;75;0.811;818688
2090739;3;6;1500930;1253818.03;1;74;0.943;260624
1924119;2;3;3913903;3711232.5;1;78;0.825;656906
1276829;3;4;5642850.92;4636806.3;0;48;0.17;396536
1789327;2;4;2846754.04;2281168.68;1;77;0.478;276576
1440314;2;2;12805445.03;11730845.04;0;43;0.611;996030
2356945;3;5;6152032.4;5387927.84;1;76;0.627;550308
1248468;4;5;15880758.85;14349870;0;88;0.872;1325490
1382985;2;2;13982322.15;12043179.5;1;67;0.681;975326
2894138;4;3;8502388.48;6950787.41;0;86;0.292;804096
1569936;3;4;4075067;3552465.18;0;48;0.177;436552
2532940;3;4;3484855.52;3030233.22;0;44;0.357;580443
1709346;2;2;2849426.9;2368692.5;0;46;0.428;280060
1563970;1;4;11959547.6;10338919.58;0;70;0.513;1209975
2171748;1;5;5237604.6;4554298.15;0;85;0.858;585951
2121544;2;4;12166283.75;10752113.35;1;79;0.376;964184
2373332;3;4;4077828.65;3536713.32;1;54;0.221;418938
2084542;1;2;10282984.86;9389727.36;0;70;0.261;988078
1424216;1;2;7904237.24;7240693.41;1;78;0.145;712320
2086439;2;3;5952172.8;5433408.42;0;63;0.802;585144
2511775;1;4;1389062.59;1289404.02;0;42;0.625;234117
1372142;4;6;7686278.46;6985603.52;1;67;0.329;793702
2566439;1;5;7986720.96;6981100.8;0;86;0.627;663534
2924616;1;4;2833472.85;2428174.98;0;61;0.453;290472
2993718;4;5;16212338.1;15084186.8;0;52;0.995;1288189
1686195;1;5;4042278.24;3725680.44;1;91;0.107;359370
2126445;3;3;2003127.88;1891368.36;0;90;0.929;355180
2485373;4;2;7858847.8;6964345.92;1;89;0.186;973845
1587105;4;5;4057585.52;3651566.88;1;63;0.868;467277
2329852;2;6;7796839.56;7468435.92;0;43;0.787;895089
2489676;4;3;5665764.51;4583848.5;1;80;0.658;481650
2356633;4;6;7673591.14;7413262.64;1;70;0.687;756119
1549640;1;3;4266650.02;3727682.8;1;56;0.19;675072
2497870;2;5;13708736.16;11817898.04;1;69;0.527;1200150
1614945;4;3;6003565.75;5294543.94;1;61;0.915;565025
2798279;1;2;2886399.18;2293298.16;0;59;0.92;278481
1678582;1;6;5914970.16;5183451.14;0;43;0.546;575253
1592485;2;2;9752514.75;8664671.3;0;39;0.924;878328
2836119;2;3;4170945.75;3419840.9;1;84;0.347;714758
2520344;3;5;8360049.6;7301058;0;64;0.206;650122
2983896;3;6;3438457.54;2989251.14;1;57;0.393;604170
2744342;1;5;15855320.43;14196839.4;1;82;0.111;1423800
1400030;2;3;2926791.65;2418467.48;0;40;0.314;282150
2087397;2;5;2104295.7;1760205.6;1;49;0.603;385654
1682557;2;2;4158128.53;3625253.06;1;76;0.705;460192
1642144;4;5;12516249.24;10301562.24;0;50;0.351;1171728
2986383;4;4;1417666.5;1226611.98;0;57;0.663;253989
2987865;3;4;6045435.9;5431790.4;0;56;0.676;567796
1949648;4;5;5937141.21;5376340.5;0;87;0.868;571389
2243144;1;2;6905899;5909064.53;1;65;0.66;757760
2262705;3;5;1428867.99;1245738.15;0;51;0.923;250740
2638686;2;2;5697448.96;4846971.52;0;82;0.81;489923
2217850;2;6;4145806.3;3561788.19;1;46;0.287;383790
2189050;3;4;1427851.52;1271540.4;0;88;0.64;247728
1584763;3;3;11680007.39;11261928.15;0;61;0.246;978500
2281720;1;4;11209014.72;9873576.54;1;45;0.541;880840
