CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book
714188883,Attrited Customer,46,F,5,Doctorate,Single,Less than $40K,Blue,37
715480983,Existing Customer,55,F,2,College,Single,Less than $40K,Blue,36
715843533,Existing Customer,26,M,1,College,Single,$40K - $60K,Blue,36
715017858,Existing Customer,44,M,2,Uneducated,Married,$120K +,Platinum,36
712412958,Existing Customer,41,F,3,Doctorate,Married,$40K - $60K,Silver,33
711043983,Existing Customer,44,M,3,High School,Single,$80K - $120K,Blue,29
817197333,Existing Customer,26,F,1,Uneducated,Single,Unknown,Blue,13
818375733,Attrited Customer,51,F,2,College,Married,$40K - $60K,Blue,46
714365883,Existing Customer,51,F,4,Uneducated,Unknown,Less than $40K,Blue,40
719947533,Existing Customer,46,F,2,Graduate,Married,Unknown,Blue,36
813053733,Attrited Customer,53,M,4,Unknown,Single,$120K +,Blue,48
780056733,Existing Customer,36,M,3,Unknown,Single,$40K - $60K,Blue,22
720389283,Existing Customer,58,F,1,Unknown,Married,Less than $40K,Blue,46
710934033,Existing Customer,26,M,0,High School,Single,Less than $40K,Blue,13
720923658,Existing Customer,48,M,3,Post-Graduate,Single,$60K - $80K,Blue,39
709990983,Existing Customer,49,F,3,Post-Graduate,Married,$40K - $60K,Blue,36
717380133,Existing Customer,65,M,0,High School,Single,$40K - $60K,Blue,36
823578483,Existing Customer,44,F,4,High School,Single,Less than $40K,Blue,40
717444558,Existing Customer,50,F,1,Graduate,Married,Less than $40K,Blue,38
815308683,Existing Customer,46,M,3,College,Married,$80K - $120K,Blue,41
711345258,Existing Customer,52,F,2,High School,Married,$40K - $60K,Blue,44
804437658,Existing Customer,42,F,3,Doctorate,Married,Less than $40K,Blue,36
716938383,Existing Customer,41,M,4,Unknown,Married,$80K - $120K,Blue,28
774172158,Existing Customer,29,M,1,Unknown,Single,$60K - $80K,Blue,19
709166883,Existing Customer,39,F,3,Uneducated,Single,Unknown,Blue,27
717636933,Existing Customer,48,F,5,College,Divorced,$40K - $60K,Blue,40
825856083,Existing Customer,39,M,1,Post-Graduate,Single,$40K - $60K,Blue,35
806889633,Existing Customer,38,M,2,Uneducated,Married,$80K - $120K,Blue,33
788485908,Existing Customer,44,M,3,Unknown,Married,$60K - $80K,Blue,37
716406483,Existing Customer,30,M,0,Unknown,Single,$60K - $80K,Blue,20
712049208,Existing Customer,56,M,3,Post-Graduate,Married,$60K - $80K,Blue,39
788868858,Existing Customer,54,M,2,Graduate,Married,Less than $40K,Blue,39
793222008,Existing Customer,32,M,0,High School,Married,$60K - $80K,Blue,26
719042208,Existing Customer,43,M,4,Doctorate,Unknown,$60K - $80K,Blue,33
708924783,Existing Customer,43,M,3,Graduate,Divorced,$80K - $120K,Blue,36
715992558,Existing Customer,52,M,2,Doctorate,Married,$80K - $120K,Blue,38
825838908,Existing Customer,39,F,1,Uneducated,Single,Less than $40K,Blue,35
714926508,Existing Customer,52,M,2,Graduate,Married,$80K - $120K,Silver,45
716373483,Attrited Customer,48,F,5,Graduate,Married,Less than $40K,Blue,40
771244383,Existing Customer,52,F,1,College,Unknown,Less than $40K,Blue,39
709925733,Existing Customer,32,F,0,Unknown,Single,Less than $40K,Blue,22
780202908,Existing Customer,53,F,2,Graduate,Single,Less than $40K,Blue,43
719464758,Existing Customer,52,F,1,College,Single,Less than $40K,Blue,43
788595183,Existing Customer,42,M,2,Graduate,Single,$40K - $60K,Blue,36
721501308,Existing Customer,41,M,3,High School,Single,Less than $40K,Blue,33
788544108,Existing Customer,43,F,2,High School,Single,Less than $40K,Blue,37
714503433,Attrited Customer,57,F,2,Doctorate,Married,Less than $40K,Blue,36
772308408,Existing Customer,44,M,3,Graduate,Single,$80K - $120K,Blue,33
714262533,Existing Customer,28,F,0,Unknown,Married,Unknown,Blue,36
721451208,Attrited Customer,54,M,2,Graduate,Single,$60K - $80K,Silver,45
794293908,Existing Customer,36,F,3,College,Single,Unknown,Blue,30
715354008,Existing Customer,43,M,3,Graduate,Unknown,$120K +,Blue,36
711878733,Existing Customer,60,M,1,Uneducated,Married,$60K - $80K,Blue,48
716157408,Existing Customer,53,M,0,High School,Married,$60K - $80K,Blue,46
779895108,Existing Customer,39,M,3,Unknown,Single,$80K - $120K,Blue,23
815015283,Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,38
712578933,Attrited Customer,35,F,5,High School,Married,$40K - $60K,Blue,25
716096358,Existing Customer,45,F,3,Uneducated,Single,Less than $40K,Blue,39
720635883,Existing Customer,34,M,3,Unknown,Unknown,$80K - $120K,Blue,24
711781233,Existing Customer,53,F,3,Graduate,Married,Unknown,Blue,45
712876233,Existing Customer,53,M,2,Graduate,Single,$80K - $120K,Blue,36
709671708,Existing Customer,61,M,0,Uneducated,Single,$80K - $120K,Blue,36
718373658,Existing Customer,41,M,3,College,Single,$60K - $80K,Blue,28
771592458,Existing Customer,48,F,1,Graduate,Unknown,Less than $40K,Blue,36
716363658,Existing Customer,51,M,2,Doctorate,Single,$120K +,Blue,36
789172683,Existing Customer,56,M,2,Doctorate,Married,$60K - $80K,Blue,45
719944458,Existing Customer,29,M,0,High School,Single,$40K - $60K,Blue,36
716769783,Existing Customer,48,F,2,Graduate,Married,Unknown,Blue,40
778493808,Existing Customer,49,M,3,High School,Married,$60K - $80K,Blue,37
815104608,Existing Customer,28,F,0,Graduate,Divorced,Less than $40K,Blue,23
710760258,Existing Customer,50,F,3,High School,Married,Less than $40K,Blue,38
754968033,Existing Customer,40,F,4,High School,Married,Less than $40K,Blue,33
708927108,Attrited Customer,53,M,2,Graduate,Married,$120K +,Blue,36
711336033,Existing Customer,26,F,0,Unknown,Single,Unknown,Blue,36
720998358,Existing Customer,52,M,0,High School,Married,$120K +,Silver,41
796336833,Existing Customer,51,M,3,Doctorate,Married,$80K - $120K,Blue,45
709379283,Existing Customer,39,M,2,Graduate,Married,$60K - $80K,Blue,27
779856483,Existing Customer,38,M,2,Post-Graduate,Single,$80K - $120K,Blue,22
720352533,Existing Customer,43,M,3,High School,Unknown,$60K - $80K,Blue,36
789692283,Existing Customer,47,F,5,College,Single,Less than $40K,Blue,34
720124758,Attrited Customer,49,M,3,Uneducated,Married,$80K - $120K,Blue,40
716543433,Existing Customer,52,M,2,College,Married,$80K - $120K,Blue,36
720824883,Attrited Customer,48,F,1,Unknown,Single,Less than $40K,Blue,40
721178583,Attrited Customer,37,F,3,Graduate,Unknown,Unknown,Blue,22
718043583,Existing Customer,50,M,2,Uneducated,Single,$120K +,Blue,40
711447783,Existing Customer,53,F,2,Graduate,Single,Less than $40K,Blue,38
744764433,Existing Customer,55,M,2,Uneducated,Married,$120K +,Blue,48
711152658,Existing Customer,44,M,4,Graduate,Single,$120K +,Silver,36
718271958,Existing Customer,54,M,2,Uneducated,Married,$60K - $80K,Blue,34
713620308,Existing Customer,46,F,2,High School,Married,Less than $40K,Blue,35
720656883,Existing Customer,50,F,3,Graduate,Single,Less than $40K,Blue,40
721321383,Existing Customer,50,F,3,Doctorate,Married,Less than $40K,Blue,41
713000058,Existing Customer,51,F,3,Graduate,Married,$40K - $60K,Silver,44
715210308,Existing Customer,40,F,1,High School,Married,Unknown,Blue,31
716999883,Existing Customer,51,M,4,High School,Married,$80K - $120K,Blue,41
770024733,Attrited Customer,53,F,2,Uneducated,Single,$40K - $60K,Blue,47
711147483,Attrited Customer,46,F,3,Graduate,Single,Less than $40K,Blue,28
785262333,Attrited Customer,46,M,5,Uneducated,Unknown,$40K - $60K,Blue,40
712137033,Existing Customer,52,F,2,College,Married,Unknown,Blue,45
799031958,Existing Customer,49,M,2,Unknown,Unknown,$80K - $120K,Blue,43
718583133,Existing Customer,49,F,3,Graduate,Unknown,Less than $40K,Blue,39
714041283,Existing Customer,50,F,2,Graduate,Single,Unknown,Blue,40
712660308,Attrited Customer,44,F,1,High School,Single,Less than $40K,Blue,36
721210158,Existing Customer,29,M,2,College,Married,$40K - $60K,Blue,17
711574008,Existing Customer,32,M,3,College,Single,$80K - $120K,Blue,21
713475633,Existing Customer,40,M,5,Unknown,Single,$120K +,Silver,31
824789283,Existing Customer,36,M,2,High School,Single,$40K - $60K,Blue,32
711438033,Existing Customer,57,F,1,Graduate,Married,Less than $40K,Blue,45
717382608,Existing Customer,59,M,1,Graduate,Single,$60K - $80K,Silver,36
719557983,Existing Customer,42,M,4,Uneducated,Married,$60K - $80K,Blue,36
713132133,Existing Customer,54,F,1,Unknown,Married,Less than $40K,Blue,39
717835908,Existing Customer,33,M,2,Post-Graduate,Married,$80K - $120K,Blue,22
716800908,Existing Customer,26,F,2,High School,Single,Unknown,Blue,13
721114458,Existing Customer,46,M,4,College,Single,$120K +,Blue,36
794273283,Attrited Customer,51,M,3,Uneducated,Single,$80K - $120K,Blue,45
708916083,Attrited Customer,49,F,0,Doctorate,Unknown,Less than $40K,Blue,37
717478983,Existing Customer,31,F,2,Uneducated,Divorced,Less than $40K,Blue,19
708371733,Existing Customer,41,F,3,High School,Married,Less than $40K,Blue,15
710047533,Attrited Customer,51,M,3,Graduate,Single,$80K - $120K,Gold,36
720725883,Existing Customer,34,F,2,College,Single,Less than $40K,Blue,20
711551958,Attrited Customer,59,M,2,Post-Graduate,Married,$60K - $80K,Blue,46
769579608,Existing Customer,53,F,1,Graduate,Single,Less than $40K,Blue,46
803380383,Existing Customer,46,F,5,Graduate,Divorced,Less than $40K,Blue,40
752604633,Attrited Customer,57,M,2,College,Married,$40K - $60K,Blue,50
721117533,Existing Customer,46,F,3,Graduate,Single,Less than $40K,Blue,26
789643383,Existing Customer,49,M,2,Uneducated,Married,$60K - $80K,Blue,35
713679633,Attrited Customer,41,F,3,Graduate,Married,Less than $40K,Blue,33
778912683,Existing Customer,51,F,2,Graduate,Single,Unknown,Blue,32
771899433,Attrited Customer,48,M,3,Graduate,Married,$80K - $120K,Blue,37
709207458,Existing Customer,44,M,3,Graduate,Married,$40K - $60K,Blue,27
793473033,Existing Customer,51,M,1,Graduate,Single,$60K - $80K,Blue,45
716219808,Existing Customer,49,M,3,Graduate,Unknown,$60K - $80K,Blue,36
719377383,Existing Customer,40,M,2,College,Single,$60K - $80K,Blue,28
716089983,Existing Customer,31,M,0,Graduate,Single,$40K - $60K,Blue,24
721378008,Existing Customer,31,M,0,Uneducated,Divorced,$40K - $60K,Blue,21
714393708,Existing Customer,54,F,0,College,Married,$40K - $60K,Blue,46
710322033,Existing Customer,52,F,1,High School,Married,Less than $40K,Blue,44
709171308,Existing Customer,30,M,1,High School,Married,$60K - $80K,Blue,16
714963558,Existing Customer,46,M,3,Graduate,Single,$40K - $60K,Blue,36
819002508,Existing Customer,31,M,1,Unknown,Single,$40K - $60K,Blue,26
717942033,Existing Customer,52,M,2,Uneducated,Unknown,$120K +,Blue,42
709367433,Existing Customer,28,M,1,Unknown,Single,$40K - $60K,Blue,15
720141408,Attrited Customer,49,F,2,Graduate,Single,Less than $40K,Blue,31
789866133,Existing Customer,45,F,3,Graduate,Unknown,$40K - $60K,Blue,35
719089383,Existing Customer,48,M,2,High School,Married,$40K - $60K,Blue,29
712795833,Attrited Customer,34,F,4,Graduate,Married,Less than $40K,Blue,36
714767508,Existing Customer,39,M,2,Graduate,Married,$40K - $60K,Blue,31
713789883,Existing Customer,50,F,4,High School,Married,$40K - $60K,Blue,36
713717283,Attrited Customer,40,F,3,Unknown,Single,$40K - $60K,Blue,29
772207683,Existing Customer,34,M,2,Graduate,Single,Less than $40K,Blue,23
807141183,Existing Customer,34,M,1,Graduate,Married,$120K +,Blue,29
709035708,Existing Customer,38,F,0,Unknown,Married,Less than $40K,Blue,36
714035283,Attrited Customer,56,F,1,Post-Graduate,Married,Less than $40K,Blue,36
809967783,Existing Customer,34,F,4,Graduate,Divorced,$40K - $60K,Blue,26
712604133,Existing Customer,54,M,1,Uneducated,Married,$80K - $120K,Blue,43
718189908,Existing Customer,44,F,4,Unknown,Unknown,$40K - $60K,Gold,31
717565233,Existing Customer,51,M,3,Doctorate,Single,$80K - $120K,Blue,38
714786483,Existing Customer,45,M,4,College,Single,$60K - $80K,Blue,35
766131033,Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,29
713948808,Existing Customer,55,M,3,High School,Single,$60K - $80K,Blue,47
718329183,Existing Customer,57,F,3,Graduate,Divorced,$40K - $60K,Blue,47
759584958,Attrited Customer,51,F,1,Graduate,Married,Unknown,Silver,44
789646158,Existing Customer,49,M,4,Uneducated,Married,$40K - $60K,Blue,33
808292958,Existing Customer,26,M,0,Graduate,Single,Less than $40K,Blue,20
815324433,Existing Customer,46,F,4,High School,Married,Less than $40K,Blue,41
709766808,Existing Customer,49,F,2,Uneducated,Married,Unknown,Blue,36
720070383,Existing Customer,41,F,3,Uneducated,Single,Unknown,Blue,29
769732233,Existing Customer,40,M,5,Graduate,Married,$80K - $120K,Blue,34
711963183,Existing Customer,50,M,3,Uneducated,Married,Less than $40K,Blue,36
787268733,Existing Customer,52,F,1,Graduate,Married,$40K - $60K,Blue,46
802087683,Existing Customer,32,M,0,Post-Graduate,Married,$60K - $80K,Blue,26
710058033,Existing Customer,51,M,0,Uneducated,Divorced,$120K +,Blue,41
717783483,Existing Customer,47,F,5,Post-Graduate,Divorced,Less than $40K,Blue,30
780769308,Existing Customer,49,F,4,Unknown,Single,Less than $40K,Blue,29
713701533,Existing Customer,51,M,2,Unknown,Married,$80K - $120K,Blue,39
755220783,Existing Customer,51,M,1,Doctorate,Married,$80K - $120K,Blue,44
715022133,Existing Customer,53,M,2,Graduate,Married,$60K - $80K,Blue,47
709134333,Existing Customer,45,F,2,Graduate,Unknown,Less than $40K,Blue,28
711443808,Existing Customer,46,M,2,Unknown,Divorced,$60K - $80K,Blue,37
716002458,Existing Customer,43,M,4,College,Married,$40K - $60K,Blue,30
712506708,Existing Customer,39,F,3,College,Single,Less than $40K,Blue,25
808756458,Existing Customer,47,M,3,Graduate,Married,$80K - $120K,Blue,42
815299833,Existing Customer,38,F,2,Graduate,Married,Less than $40K,Blue,33
719749083,Existing Customer,63,M,0,Doctorate,Single,Less than $40K,Blue,54
715193433,Existing Customer,61,F,0,High School,Single,Unknown,Blue,51
715401633,Existing Customer,43,F,3,Graduate,Single,Less than $40K,Blue,35
708423933,Existing Customer,51,M,2,Doctorate,Single,$40K - $60K,Blue,40
772837083,Existing Customer,41,M,3,Graduate,Married,$120K +,Blue,32
710664558,Existing Customer,40,F,3,High School,Married,Less than $40K,Blue,31
771061008,Attrited Customer,40,F,2,Doctorate,Married,$40K - $60K,Blue,27
715340733,Existing Customer,39,M,1,High School,Unknown,$40K - $60K,Blue,28
716479233,Existing Customer,43,M,4,High School,Married,$40K - $60K,Blue,36
720758808,Attrited Customer,38,M,3,College,Single,$60K - $80K,Blue,18
779601783,Existing Customer,42,F,5,College,Married,Less than $40K,Blue,31
718707933,Attrited Customer,54,M,2,Uneducated,Married,$60K - $80K,Blue,35
792300858,Existing Customer,44,F,3,Graduate,Divorced,$40K - $60K,Blue,38
778461408,Existing Customer,38,M,1,High School,Married,$80K - $120K,Blue,23
720899883,Existing Customer,44,F,1,High School,Married,$40K - $60K,Blue,35
712606158,Existing Customer,47,M,4,Uneducated,Married,$60K - $80K,Blue,42
714671658,Existing Customer,38,F,5,Graduate,Married,Less than $40K,Blue,31
708878508,Existing Customer,45,F,3,High School,Married,Less than $40K,Blue,37
718980633,Existing Customer,38,M,2,College,Married,$80K - $120K,Blue,36
721437333,Attrited Customer,46,M,2,Graduate,Single,$80K - $120K,Blue,36
708555633,Existing Customer,32,F,1,High School,Single,Less than $40K,Blue,16
719148633,Existing Customer,53,F,2,Graduate,Married,Less than $40K,Blue,46
716766033,Existing Customer,40,F,4,Unknown,Single,Less than $40K,Blue,31
715688958,Existing Customer,45,F,2,Post-Graduate,Single,Less than $40K,Blue,36
713893308,Existing Customer,45,M,3,Graduate,Divorced,$60K - $80K,Blue,37
709965858,Existing Customer,46,M,1,High School,Married,$120K +,Blue,28
710119233,Existing Customer,37,M,1,High School,Married,$120K +,Blue,26
788960658,Existing Customer,42,F,2,Uneducated,Married,Less than $40K,Blue,28
790174608,Existing Customer,37,M,1,Doctorate,Single,$80K - $120K,Blue,30
826266483,Existing Customer,39,F,2,College,Single,Unknown,Blue,35
716223708,Attrited Customer,45,F,3,Uneducated,Single,Unknown,Blue,36
720509433,Existing Customer,51,F,2,College,Single,Less than $40K,Blue,31
715615233,Existing Customer,60,F,1,High School,Divorced,Less than $40K,Blue,48
788805858,Existing Customer,49,M,3,College,Divorced,$40K - $60K,Blue,31
717353433,Existing Customer,50,F,2,Unknown,Single,Unknown,Blue,42
794227308,Existing Customer,56,M,2,College,Married,$80K - $120K,Blue,50
713943783,Existing Customer,41,M,4,Post-Graduate,Married,$60K - $80K,Blue,32
716045508,Existing Customer,40,F,2,Unknown,Single,Less than $40K,Blue,36
780237033,Existing Customer,63,F,1,Unknown,Married,$40K - $60K,Blue,49
794843883,Existing Customer,41,M,3,High School,Married,$80K - $120K,Blue,35
710102208,Existing Customer,56,M,2,Graduate,Single,$60K - $80K,Blue,36
712905708,Existing Customer,53,F,1,Graduate,Married,Less than $40K,Blue,39
715500558,Existing Customer,45,F,3,Graduate,Married,Unknown,Blue,36
709530408,Existing Customer,45,M,4,Doctorate,Single,$120K +,Gold,36
714286383,Existing Customer,59,M,0,High School,Single,$120K +,Blue,36
809616108,Attrited Customer,38,F,2,High School,Single,Less than $40K,Blue,33
712768983,Attrited Customer,51,M,4,Graduate,Single,$80K - $120K,Silver,42
720135333,Existing Customer,45,F,5,Graduate,Single,Less than $40K,Blue,34
715891533,Existing Customer,45,F,4,Graduate,Unknown,Less than $40K,Blue,33
713057658,Existing Customer,48,F,3,Unknown,Divorced,Less than $40K,Blue,36
716118633,Existing Customer,43,M,2,Post-Graduate,Divorced,$60K - $80K,Blue,36
719634408,Existing Customer,51,M,2,Unknown,Single,$120K +,Silver,31
718958583,Attrited Customer,44,M,4,Post-Graduate,Single,$80K - $120K,Blue,36
809849358,Attrited Customer,55,F,2,Graduate,Divorced,Less than $40K,Blue,50
717651333,Existing Customer,55,F,2,Graduate,Single,Less than $40K,Blue,43
712484733,Existing Customer,47,M,5,Unknown,Single,$60K - $80K,Blue,32
721252683,Existing Customer,40,M,5,Unknown,Married,$80K - $120K,Blue,33
779635533,Existing Customer,38,F,3,Graduate,Single,Unknown,Blue,21
772236108,Existing Customer,40,F,1,Graduate,Married,Unknown,Blue,29
789533133,Existing Customer,45,M,3,High School,Married,$60K - $80K,Blue,37
718038483,Existing Customer,42,M,3,Uneducated,Single,$80K - $120K,Blue,35
708219108,Existing Customer,49,M,3,College,Divorced,$80K - $120K,Blue,38
780197133,Existing Customer,40,M,4,Graduate,Single,$60K - $80K,Blue,30
709361058,Existing Customer,35,M,2,Graduate,Married,$60K - $80K,Blue,24
710727333,Attrited Customer,49,F,3,High School,Married,Less than $40K,Blue,36
779508333,Existing Customer,63,M,0,Unknown,Unknown,$60K - $80K,Blue,46
713661933,Existing Customer,44,F,1,College,Married,Less than $40K,Blue,33
717176508,Existing Customer,43,F,3,Unknown,Single,$40K - $60K,Blue,34
